CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
Detroit,Pistons,1610612765,1,0,1,0,0,0,1,11,1,5,240,0,41,79,0.519,12,29,0.414,11,17,0.647,9,40,60,25,18,7,24,3,105,60.0,105.0,0,0.5546218487394958,9.0,2024-25,2025-01-01,22400455,1,0,0.42857142857142855,0.47368421052631576,0.45454545454545453,-1.0,0.5725200025863866,4.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,11,1,5,240,0,37,91,0.407,8,35,0.229,14,20,0.7,9,24,44,18,21,18,13,5,96,44.0,96.0,0,0.48672566371681414,-9.0,2024-25,2025-01-01,22400455,0,1,0.7647058823529411,0.3888888888888889,0.5714285714285714,-10.333333333333334,0.5186645213193887,3.0
Orlando,Magic,1610612753,0,1,0,1,0,0,2,11,1,5,240,0,35,78,0.449,11,35,0.314,18,25,0.72,10,30,51,25,16,6,20,6,99,51.0,99.0,0,0.5309734513274337,-6.0,2024-25,2024-12-19,22400361,1,0,0.8333333333333334,0.4117647058823529,0.5862068965517241,-6.666666666666667,0.5310843741009189,4.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,11,1,5,240,0,40,83,0.482,10,31,0.323,15,16,0.938,4,28,43,23,20,15,13,6,105,43.0,105.0,0,0.5478260869565217,6.0,2024-25,2024-12-19,22400361,0,1,0.8333333333333334,0.7692307692307693,0.8076923076923077,11.666666666666666,0.5507986532158896,5.0
Orlando,Magic,1610612753,1,0,1,0,0,0,0,10,1,5,240,0,42,88,0.477,12,36,0.333,19,30,0.633,14,30,54,17,19,11,13,6,115,54.0,115.0,0,0.5673076923076923,5.0,2024-25,2024-12-08,22400352,1,0,1.0,0.4375,0.6538461538461539,0.3333333333333333,0.5504640990077883,2.0
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,2,11,1,5,240,0,39,83,0.47,13,28,0.464,19,22,0.864,9,30,50,24,24,7,21,6,110,50.0,110.0,1,0.5294117647058824,-5.0,2024-25,2024-12-08,22400352,0,1,0.6666666666666666,0.36363636363636365,0.5217391304347826,-5.666666666666667,0.5715358724134815,1.0
Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,12,1,5,240,0,38,79,0.481,7,26,0.269,19,29,0.655,10,27,49,23,19,11,16,0,102,49.0,102.0,0,0.5648148148148148,8.0,2024-25,2024-12-06,22400333,1,0,0.2727272727272727,0.3,0.2857142857142857,3.3333333333333335,0.5714083458731777,2.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,2,11,1,5,240,0,33,78,0.423,13,46,0.283,15,17,0.882,8,30,49,21,23,8,21,6,94,49.0,94.0,0,0.48214285714285715,-8.0,2024-25,2024-12-06,22400333,0,1,1.0,0.4375,0.64,-6.333333333333333,0.530952178180078,2.0
Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,13,1,5,240,0,40,82,0.488,11,30,0.367,11,19,0.579,10,25,48,23,19,9,14,1,102,48.0,102.0,0,0.5779816513761468,-4.0,2024-25,2024-12-04,22400322,1,0,0.2,0.3,0.25,5.666666666666667,0.5696810834425513,1.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,8,1,5,240,0,41,84,0.488,8,29,0.276,16,21,0.762,16,26,50,21,18,13,14,7,106,50.0,106.0,1,0.6019417475728155,4.0,2024-25,2024-12-04,22400322,0,1,1.0,0.4666666666666667,0.6666666666666666,-1.0,0.5511902734181732,1.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,11,1,5,240,0,31,75,0.413,7,32,0.219,15,19,0.789,13,39,63,14,20,6,27,5,84,63.0,84.0,0,0.4368932038834951,-11.0,2024-25,2024-11-25,22400277,1,0,0.5555555555555556,0.125,0.35294117647058826,-5.0,0.5081701724109012,2.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,11,1,5,240,0,37,94,0.394,12,46,0.261,9,17,0.529,13,26,50,21,21,12,8,6,95,50.0,95.0,0,0.5272727272727272,11.0,2024-25,2024-11-25,22400277,0,1,1.0,0.36363636363636365,0.631578947368421,7.666666666666667,0.5716520039100684,2.0
Orlando,Magic,1610612753,1,0,1,0,0,0,2,10,1,5,240,0,40,87,0.46,12,39,0.308,19,22,0.864,17,27,54,25,20,13,15,9,111,54.0,111.0,0,0.5909090909090909,11.0,2024-25,2024-11-23,22400265,1,0,1.0,0.3,0.6111111111111112,0.3333333333333333,0.5625610948191593,2.0
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,7,1,5,240,0,35,75,0.467,13,33,0.394,17,22,0.773,10,24,41,16,21,7,17,8,100,41.0,100.0,0,0.5204081632653061,-11.0,2024-25,2024-11-23,22400265,0,1,0.375,0.4,0.3888888888888889,-7.666666666666667,0.5573610199451461,2.0
Phoenix,Suns,1610612756,0,1,0,1,0,0,0,9,1,5,240,0,35,83,0.422,12,41,0.293,17,25,0.68,16,29,54,25,21,5,13,2,99,54.0,99.0,0,0.5714285714285714,-10.0,2024-25,2024-11-18,22400249,1,0,0.7142857142857143,0.5,0.6,-9.666666666666666,0.5263812842210055,1.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,6,1,5,240,0,39,76,0.513,11,29,0.379,20,25,0.8,8,30,44,28,19,5,11,7,109,44.0,109.0,0,0.6261682242990654,10.0,2024-25,2024-11-18,22400249,0,1,1.0,0.25,0.6,8.666666666666666,0.5474946712575832,3.0
Orlando,Magic,1610612753,1,0,1,0,0,0,1,10,1,5,240,0,34,78,0.436,11,37,0.297,19,22,0.864,11,32,53,15,21,11,18,6,98,53.0,98.0,0,0.49,12.0,2024-25,2024-11-15,22400010,1,0,1.0,0.14285714285714285,0.5714285714285714,13.666666666666666,0.5260997535160215,2.0
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,2,6,1,5,240,0,29,72,0.403,10,31,0.323,18,21,0.857,6,28,40,19,23,10,18,3,86,40.0,86.0,1,0.46601941747572817,-12.0,2024-25,2024-11-15,22400010,0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,-10.666666666666666,0.4964424026749659,2.0
Orlando,Magic,1610612753,1,0,1,0,0,0,0,5,1,5,240,0,34,84,0.405,13,38,0.342,13,15,0.867,13,37,55,26,19,8,17,10,94,55.0,94.0,0,0.5263157894736842,4.0,2024-25,2024-11-13,22400217,1,0,1.0,0.14285714285714285,0.5384615384615384,18.666666666666668,0.5574566856694138,1.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,10,1,5,240,0,32,84,0.381,10,30,0.333,16,18,0.889,7,34,51,22,19,10,17,6,90,51.0,90.0,0,0.46551724137931033,-4.0,2024-25,2024-11-13,22400217,0,1,0.75,0.2857142857142857,0.45454545454545453,-4.333333333333333,0.5218390804597701,3.0
Orlando,Magic,1610612753,1,0,1,0,0,0,0,8,1,5,240,0,43,93,0.462,13,44,0.295,15,19,0.789,8,35,51,25,21,12,11,7,114,51.0,114.0,0,0.5619834710743802,25.0,2024-25,2024-11-12,22400003,1,0,1.0,0.14285714285714285,0.5,26.333333333333332,0.5882327784437225,2.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,11,1,5,240,0,34,84,0.405,13,38,0.342,8,14,0.571,8,40,59,22,18,7,22,3,89,59.0,89.0,0,0.4666666666666667,-25.0,2024-25,2024-11-12,22400003,0,1,0.5,0.2,0.36363636363636365,-2.3333333333333335,0.4858063031976076,2.0
Orlando,Magic,1610612753,1,0,1,0,0,0,1,8,1,5,240,0,41,91,0.451,17,48,0.354,22,25,0.88,15,29,52,25,21,6,12,5,121,52.0,121.0,0,0.584070796460177,27.0,2024-25,2024-11-10,22400204,1,0,1.0,0.14285714285714285,0.45454545454545453,15.666666666666666,0.5997353641089874,2.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,10,1,5,240,0,33,72,0.458,10,33,0.303,18,25,0.72,7,30,47,20,25,4,17,7,94,47.0,94.0,1,0.5196078431372549,-27.0,2024-25,2024-11-10,22400204,0,1,0.25,0.3333333333333333,0.25,-21.333333333333332,0.5301579949565128,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,0,3,1,5,240,0,41,76,0.539,12,26,0.462,24,26,0.923,4,32,39,21,24,7,11,3,118,39.0,118.0,0,0.5961538461538461,7.0,2024-25,2024-11-06,22400170,1,0,0.6666666666666666,0.4,0.5,2.3333333333333335,0.6220134032634034,2.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,42,82,0.512,7,25,0.28,20,26,0.769,10,28,44,26,22,6,16,5,111,44.0,111.0,0,0.5964912280701754,-7.0,2024-25,2024-11-06,22400170,0,1,1.0,0.14285714285714285,0.3333333333333333,-15.333333333333334,0.4883040935672514,2.0
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,2,12,1,5,240,0,39,85,0.459,12,31,0.387,12,16,0.75,5,37,54,23,21,12,17,4,102,54.0,102.0,0,0.5166666666666667,16.0,2024-25,2024-11-04,22400163,1,0,1.0,1.0,1.0,17.333333333333332,0.5632052730696798,2.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,12,1,5,240,0,29,82,0.354,5,34,0.147,23,27,0.852,7,34,53,20,16,12,19,5,86,53.0,86.0,0,0.4298245614035088,-16.0,2024-25,2024-11-04,22400163,0,1,1.0,0.16666666666666666,0.375,-16.666666666666668,0.4710454999286835,1.0
Orlando,Magic,1610612753,1,0,1,0,0,0,0,14,1,5,240,0,39,83,0.47,13,41,0.317,28,38,0.737,11,35,60,26,25,7,15,6,119,60.0,119.0,0,0.5752212389380531,4.0,2024-25,2024-10-28,22400102,1,0,1.0,0.5,0.75,2.0,0.5610575562095378,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,7,1,5,240,0,41,88,0.466,13,29,0.448,20,30,0.667,15,29,51,25,28,7,13,4,115,51.0,115.0,1,0.5945945945945946,-4.0,2024-25,2024-10-28,22400102,0,1,0.0,0.3333333333333333,0.25,-11.0,0.5717801191021531,1.0
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,0,9,1,5,240,0,46,86,0.535,13,34,0.382,19,24,0.792,6,36,51,38,24,10,18,5,124,51.0,124.0,0,0.6176470588235294,13.0,2024-25,2024-10-26,22400092,1,0,1.0,0.5,0.6666666666666666,-1.6666666666666667,0.576984126984127,1.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,11,1,5,240,0,37,87,0.425,17,48,0.354,20,28,0.714,12,29,52,21,20,10,19,6,111,52.0,111.0,0,0.5043478260869565,-13.0,2024-25,2024-10-26,22400092,0,1,1.0,0.5,0.6666666666666666,7.0,0.5609838098968534,1.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,0,9,1,5,240,0,46,81,0.568,19,38,0.5,22,31,0.71,5,31,45,28,18,7,13,5,133,45.0,133.0,0,0.6324786324786325,14.0,2024-25,2025-01-29,22400664,1,0,0.65,0.5,0.5652173913043478,7.333333333333333,0.6244880698005698,4.0
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,3,10,1,5,240,0,44,89,0.494,12,34,0.353,19,26,0.731,9,32,51,26,21,7,15,3,119,51.0,119.0,0,0.5785123966942148,-14.0,2024-25,2025-01-29,22400664,0,1,0.47619047619047616,0.5,0.48936170212765956,-13.666666666666666,0.5480447052027563,2.0
San Antonio,Spurs,1610612759,0,1,0,0,0,0,2,9,1,5,240,0,35,85,0.412,11,32,0.344,17,25,0.68,15,29,53,22,17,9,24,5,98,53.0,98.0,0,0.49137931034482757,-38.0,2024-25,2025-01-25,22400633,0,0,0.5454545454545454,0.3684210526315789,0.46511627906976744,-9.666666666666666,0.5876720443726714,2.0
OPPONENTS, Pacers,1610612754,1,0,0,0,0,0,0,5,1,5,240,0,53,102,0.52,17,39,0.436,13,14,0.929,16,34,55,32,20,14,10,9,136,55.0,136.0,0,0.6640625,38.0,2024-25,2025-01-25,22400633,0,0,0.631578947368421,0.5,0.5555555555555556,7.0,0.6244880698005698,2.0
Indiana,Pacers,1610612754,0,1,0,0,0,0,0,3,1,5,240,0,44,97,0.454,13,43,0.302,9,12,0.75,9,22,34,31,9,10,11,2,110,34.0,110.0,0,0.5769230769230769,-30.0,2024-25,2025-01-23,22400621,0,0,0.631578947368421,0.5,0.5454545454545454,-2.0,0.5886177741016451,5.0
OPPONENTS, Spurs,1610612759,1,0,0,0,0,0,1,3,1,5,240,0,58,96,0.604,18,36,0.5,6,6,1.0,15,42,60,43,13,10,20,10,140,60.0,140.0,0,0.7013888888888888,30.0,2024-25,2025-01-23,22400621,0,0,0.5454545454545454,0.3684210526315789,0.47619047619047616,-6.333333333333333,0.615545607591062,4.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,1,10,1,5,240,0,44,83,0.53,11,34,0.324,16,23,0.696,14,36,60,30,21,4,18,4,115,60.0,115.0,0,0.6324786324786325,13.0,2024-25,2025-01-18,22400588,1,0,0.631578947368421,0.5,0.5581395348837209,4.666666666666667,0.5920772775611485,2.0
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,0,11,1,5,240,0,38,89,0.427,10,34,0.294,16,22,0.727,10,22,43,21,19,8,9,1,102,43.0,102.0,1,0.5412844036697247,-13.0,2024-25,2025-01-18,22400588,0,1,0.3157894736842105,0.42857142857142855,0.375,-11.666666666666666,0.5526974377580814,3.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,7,1,5,240,0,36,91,0.396,9,36,0.25,19,22,0.864,14,41,62,22,20,3,19,7,100,62.0,100.0,0,0.4915254237288136,-11.0,2024-25,2025-01-16,22400572,1,0,0.5,0.5238095238095238,0.5121951219512195,1.0,0.56095863097502,3.0
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,1,10,1,5,240,0,41,89,0.461,13,30,0.433,16,22,0.727,3,37,50,28,17,13,10,8,111,50.0,111.0,0,0.5564516129032258,11.0,2024-25,2025-01-16,22400572,0,1,0.6111111111111112,0.5,0.5476190476190477,5.333333333333333,0.5759177334016043,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,2,9,1,5,240,0,46,96,0.479,15,40,0.375,19,21,0.905,13,34,56,35,16,7,8,4,126,56.0,126.0,0,0.6428571428571429,18.0,2024-25,2025-01-04,22400480,1,0,0.6,0.42857142857142855,0.5,7.666666666666667,0.6177989417989419,2.0
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,2,1,1,5,240,0,38,78,0.487,12,30,0.4,20,21,0.952,5,31,37,30,14,3,13,7,108,37.0,108.0,0,0.5862068965517241,-18.0,2024-25,2025-01-04,22400480,0,1,0.5555555555555556,0.3333333333333333,0.45454545454545453,-9.0,0.5561204834137875,4.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,8,1,5,240,0,42,89,0.472,14,36,0.389,16,22,0.727,11,40,59,28,21,1,11,8,114,59.0,114.0,1,0.5982905982905983,-6.0,2024-25,2024-12-26,22400410,1,0,0.6153846153846154,0.3888888888888889,0.4838709677419355,9.0,0.6173776038017841,3.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,5,1,5,240,0,44,95,0.463,13,37,0.351,19,24,0.792,9,36,50,20,18,4,3,4,120,50.0,120.0,0,0.5871559633027523,6.0,2024-25,2024-12-26,22400410,0,1,0.8461538461538461,0.8,0.8275862068965517,10.333333333333334,0.576767041531025,3.0
Sacramento,Kings,1610612758,0,1,0,1,0,0,0,5,1,5,240,0,35,96,0.365,12,38,0.316,13,17,0.765,15,32,52,21,11,3,10,3,95,52.0,95.0,0,0.5,-27.0,2024-25,2024-12-22,22400389,1,0,0.35294117647058826,0.5384615384615384,0.43333333333333335,-14.666666666666666,0.5237661670635476,1.0
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,2,2,1,5,240,0,50,86,0.581,17,39,0.436,5,8,0.625,6,44,52,36,15,7,12,5,122,52.0,122.0,0,0.671875,27.0,2024-25,2024-12-22,22400389,0,1,0.6666666666666666,0.35294117647058826,0.4827586206896552,17.0,0.6161603754404988,3.0
Phoenix,Suns,1610612756,0,1,0,1,0,0,0,5,1,5,240,0,40,82,0.488,9,30,0.3,22,28,0.786,7,37,49,28,20,6,16,4,111,49.0,111.0,0,0.5714285714285714,-9.0,2024-25,2024-12-19,22400369,1,0,0.6428571428571429,0.4166666666666667,0.5384615384615384,2.0,0.6117926682442811,4.0
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,0,7,1,5,240,0,39,89,0.438,16,41,0.39,26,31,0.839,9,38,54,30,21,9,9,7,120,54.0,120.0,0,0.5798319327731093,9.0,2024-25,2024-12-19,22400369,0,1,0.6666666666666666,0.3125,0.4642857142857143,12.666666666666666,0.6057437087738321,4.0
Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,12,1,5,240,0,37,85,0.435,10,25,0.4,23,32,0.719,15,32,59,18,16,5,15,4,107,59.0,107.0,0,0.5339805825242718,-14.0,2024-25,2024-12-13,22401209,1,0,0.25,0.36363636363636365,0.30434782608695654,0.6666666666666666,0.5505469752647905,5.0
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,0,5,1,5,240,0,47,91,0.516,14,38,0.368,13,17,0.765,8,33,46,35,21,9,10,4,121,46.0,121.0,0,0.640625,14.0,2024-25,2024-12-13,22401209,0,1,0.6363636363636364,0.26666666666666666,0.4230769230769231,6.333333333333333,0.611899483075673,5.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,4,1,5,240,0,42,82,0.512,12,36,0.333,13,15,0.867,3,26,33,23,19,9,17,7,109,33.0,109.0,0,0.5462184873949579,-4.0,2024-25,2024-12-08,22400349,1,0,0.6363636363636364,0.21428571428571427,0.4,-1.3333333333333333,0.5618798289876227,2.0
OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,1,9,1,5,240,0,40,78,0.513,14,29,0.483,19,26,0.731,10,35,54,24,18,11,25,3,113,54.0,113.0,0,0.5470085470085471,4.0,2024-25,2024-12-08,22400349,0,1,0.35714285714285715,0.2,0.2916666666666667,-11.333333333333334,0.5522317188983856,1.0
Toronto,Raptors,1610612761,1,0,1,0,0,0,0,13,1,5,240,0,44,81,0.543,13,33,0.394,21,29,0.724,6,36,55,28,26,9,21,4,122,55.0,122.0,0,0.5806451612903226,11.0,2024-25,2024-12-03,22400054,1,0,0.6,0.08333333333333333,0.3181818181818182,1.3333333333333333,0.6092097211294694,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,7,1,5,240,0,38,84,0.452,12,30,0.4,23,28,0.821,9,25,41,21,23,8,21,6,111,41.0,111.0,1,0.5042735042735043,-11.0,2024-25,2024-12-03,22400054,0,1,0.7,0.16666666666666666,0.4090909090909091,-16.666666666666668,0.5367790564640958,2.0
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,0,10,1,5,240,0,49,93,0.527,16,46,0.348,22,27,0.815,8,32,50,36,22,9,10,6,136,50.0,136.0,0,0.648854961832061,15.0,2024-25,2024-12-01,22400306,1,0,0.7692307692307693,0.42857142857142855,0.65,15.333333333333334,0.6314040484599901,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,10,1,5,240,0,43,90,0.478,14,42,0.333,21,26,0.808,6,35,51,28,22,8,15,3,121,51.0,121.0,0,0.5590551181102362,-15.0,2024-25,2024-12-01,22400306,0,1,0.7,0.18181818181818182,0.42857142857142855,-10.666666666666666,0.5821381807705887,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,3,1,5,240,0,41,85,0.482,12,33,0.364,12,13,0.923,7,25,35,23,18,9,16,4,106,35.0,106.0,0,0.5470085470085471,-24.0,2024-25,2024-11-29,22400045,1,0,0.7,0.2,0.45,-4.333333333333333,0.5844169656899155,2.0
OPPONENTS, Pistons,1610612765,1,0,0,0,1,0,0,5,1,5,240,0,48,83,0.578,18,38,0.474,16,20,0.8,7,37,49,35,16,9,18,5,130,49.0,130.0,0,0.6434108527131783,24.0,2024-25,2024-11-29,22400045,0,1,0.4444444444444444,0.4166666666666667,0.42857142857142855,2.0,0.575431245198687,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,0,9,1,5,240,0,46,94,0.489,13,32,0.406,16,20,0.8,19,28,56,27,21,10,12,10,121,56.0,121.0,0,0.6403508771929824,7.0,2024-25,2024-11-27,22400288,1,0,0.7777777777777778,0.2,0.47368421052631576,7.666666666666667,0.6072089884819384,2.0
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,8,1,5,240,0,44,87,0.506,16,35,0.457,10,17,0.588,13,25,46,31,18,6,14,5,114,46.0,114.0,0,0.6302521008403361,-7.0,2024-25,2024-11-27,22400288,0,1,0.5714285714285714,0.2727272727272727,0.3888888888888889,-8.666666666666666,0.5253245614976514,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,1,7,1,5,240,0,41,86,0.477,12,27,0.444,21,27,0.778,12,33,52,31,18,8,12,3,115,52.0,115.0,0,0.6153846153846154,12.0,2024-25,2024-11-24,22400272,1,0,0.7142857142857143,0.2,0.4117647058823529,-5.666666666666667,0.5750913309889719,2.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,6,1,5,240,0,36,79,0.456,11,35,0.314,20,25,0.8,8,33,47,24,19,8,17,5,103,47.0,103.0,0,0.5357142857142857,-12.0,2024-25,2024-11-24,22400272,0,1,0.16666666666666666,0.125,0.13333333333333333,-17.333333333333332,0.5374649859943977,2.0
Toronto,Raptors,1610612761,1,0,1,0,0,0,0,15,1,5,240,0,48,82,0.585,14,29,0.483,20,28,0.714,10,36,61,27,26,5,23,9,130,61.0,130.0,0,0.6147540983606558,11.0,2024-25,2024-11-18,22400247,1,0,0.42857142857142855,0.0,0.2,1.3333333333333333,0.5889346858776627,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,8,1,5,240,0,44,99,0.444,15,40,0.375,16,20,0.8,12,20,40,29,19,17,11,5,119,40.0,119.0,0,0.5748031496062992,-11.0,2024-25,2024-11-18,22400247,0,1,0.6666666666666666,0.25,0.42857142857142855,-5.0,0.5947209185058764,1.0
Charlotte,Hornets,1610612766,1,0,1,0,0,0,1,10,1,5,240,0,38,90,0.422,17,50,0.34,10,12,0.833,13,43,66,23,16,6,15,7,103,66.0,103.0,0,0.5304347826086957,20.0,2024-25,2024-11-08,22400184,1,0,0.5,0.3333333333333333,0.4444444444444444,0.0,0.5128132362390234,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,2,7,1,5,240,0,33,83,0.398,9,29,0.31,8,14,0.571,7,30,44,24,16,10,14,4,83,44.0,83.0,0,0.5,-20.0,2024-25,2024-11-08,22400184,0,1,0.6666666666666666,0.3333333333333333,0.4444444444444444,-2.0,0.5841346153846154,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,1,15,1,5,265,0,39,84,0.464,13,32,0.406,23,34,0.676,7,30,52,28,26,8,20,4,114,52.0,114.0,1,0.536,-4.0,2024-25,2024-10-27,22400097,1,0,0.0,0.5,0.3333333333333333,-7.666666666666667,0.5741239263240091,2.0
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,14,1,5,265,0,42,98,0.429,11,42,0.262,23,31,0.742,20,34,68,15,26,9,20,4,118,68.0,118.0,0,0.504424778761062,4.0,2024-25,2024-10-27,22400097,0,1,0.0,0.5,0.3333333333333333,-6.333333333333333,0.5069855690610873,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,2,12,1,5,240,0,38,88,0.432,9,33,0.273,24,28,0.857,12,26,50,22,21,6,14,2,109,50.0,109.0,0,0.5357142857142857,-6.0,2024-25,2024-10-23,22400063,1,0,0.0,,0.0,-6.0,0.5357142857142857,
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,0,9,1,5,240,0,42,83,0.506,9,31,0.29,22,25,0.88,7,32,48,32,23,10,15,8,115,48.0,115.0,0,0.6016260162601627,6.0,2024-25,2024-10-23,22400063,0,1,,1.0,1.0,6.0,0.6016260162601627,
Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,6,1,5,240,0,43,82,0.524,12,29,0.414,19,22,0.864,5,30,41,30,20,8,10,1,117,41.0,117.0,0,0.6239316239316239,13.0,2024-25,2025-01-29,22400669,1,0,0.4090909090909091,0.4166666666666667,0.41304347826086957,13.0,0.5844944815533051,1.0
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,8,1,5,240,0,40,90,0.444,10,41,0.244,14,17,0.824,14,32,54,34,16,5,12,1,104,54.0,104.0,0,0.6065573770491803,-13.0,2024-25,2025-01-29,22400669,0,1,0.52,0.5,0.5106382978723404,-7.333333333333333,0.6143147151656725,2.0
Philadelphia,76ers,1610612755,0,1,0,1,0,0,1,10,1,5,240,0,37,84,0.44,13,44,0.295,15,20,0.75,11,24,45,23,18,10,22,1,102,45.0,102.0,0,0.5084745762711864,-16.0,2024-25,2025-01-14,22400555,1,0,0.3333333333333333,0.45,0.39473684210526316,-9.666666666666666,0.52320031663252,2.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,1,7,1,5,240,0,45,81,0.556,12,36,0.333,16,18,0.889,10,28,45,32,22,10,18,4,118,45.0,118.0,0,0.6363636363636364,16.0,2024-25,2025-01-14,22400555,0,1,0.8888888888888888,0.8,0.8461538461538461,27.333333333333332,0.6064030627925151,2.0
Philadelphia,76ers,1610612755,1,0,1,0,0,0,2,10,1,5,240,0,40,88,0.455,15,44,0.341,14,19,0.737,10,26,46,21,14,8,9,11,109,46.0,109.0,0,0.5648148148148148,6.0,2024-25,2025-01-08,22400512,1,0,0.375,0.47368421052631576,0.42857142857142855,8.333333333333334,0.5575321546866262,2.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,11,1,5,240,0,42,94,0.447,13,30,0.433,6,9,0.667,18,33,62,26,18,3,18,6,103,62.0,103.0,0,0.5666666666666667,-6.0,2024-25,2025-01-08,22400512,0,1,0.2631578947368421,0.06666666666666667,0.17142857142857143,-13.666666666666666,0.546966417420963,1.0
Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,7,1,5,240,0,34,87,0.391,15,40,0.375,16,26,0.615,12,34,53,20,19,6,10,4,99,53.0,99.0,0,0.5142857142857142,-10.0,2024-25,2025-01-06,22400494,1,0,0.3333333333333333,0.47368421052631576,0.4117647058823529,-5.0,0.534309093437675,2.0
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,0,12,1,5,240,0,41,81,0.506,14,31,0.452,13,19,0.684,4,40,56,32,18,7,12,4,109,56.0,109.0,0,0.6033057851239669,10.0,2024-25,2025-01-06,22400494,0,1,0.5555555555555556,0.375,0.47058823529411764,-4.333333333333333,0.5802312613459653,2.0
Sacramento,Kings,1610612758,1,0,1,0,0,0,0,5,1,5,240,0,41,84,0.488,9,31,0.29,22,24,0.917,14,31,50,24,14,11,17,4,113,50.0,113.0,0,0.5855855855855856,6.0,2024-25,2025-01-01,22400462,1,0,0.4,0.5,0.4411764705882353,2.0,0.5973183893594677,2.0
