CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,5,1,5,240,0,29,83,0.349,7,34,0.206,10,16,0.625,6,34,45,17,18,5,10,5,75,45.0,75.0,0,0.4423076923076923,-39.0,2020-21,2021-03-29,22000715,0,1,0.4782608695652174,0.25,0.3617021276595745,-18.333333333333332,0.48442628074891386,2.0
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,8,1,5,240,0,40,103,0.388,14,44,0.318,13,17,0.765,17,34,59,23,25,10,15,10,107,59.0,107.0,0,0.5080645161290323,-5.0,2020-21,2021-03-29,22000709,0,1,0.2608695652173913,0.20833333333333334,0.23404255319148937,-7.0,0.5303288884172798,2.0
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,11,1,5,240,0,38,81,0.469,9,26,0.346,21,33,0.636,10,37,58,17,14,8,16,4,106,58.0,106.0,0,0.5288461538461539,-21.0,2020-21,2021-03-29,22000713,1,0,0.34782608695652173,0.4782608695652174,0.41304347826086957,-15.666666666666666,0.5131476533621651,2.0
Detroit,Pistons,1610612765,1,0,1,0,0,0,1,10,1,5,240,0,38,75,0.507,15,30,0.5,27,34,0.794,9,34,53,26,24,6,19,6,118,53.0,118.0,0,0.5765765765765766,14.0,2020-21,2021-03-29,22000711,1,0,0.38095238095238093,0.2,0.2826086956521739,-0.6666666666666666,0.5221730351040695,2.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,1,3,1,5,240,0,51,96,0.531,16,44,0.364,9,13,0.692,8,35,46,30,21,11,9,3,127,46.0,127.0,0,0.6377952755905512,21.0,2020-21,2021-03-29,22000713,0,1,0.5238095238095238,0.5416666666666666,0.5333333333333333,-1.0,0.5663423541620184,2.0
Brooklyn,Nets,1610612751,1,0,1,0,0,0,2,6,1,5,240,0,40,85,0.471,10,30,0.333,22,25,0.88,7,43,56,31,18,10,16,7,112,56.0,112.0,0,0.568,5.0,2020-21,2021-03-29,22000709,1,0,0.75,0.6086956521739131,0.6808510638297872,-7.666666666666667,0.5424874815905744,3.0
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,7,1,5,240,0,38,81,0.469,11,30,0.367,18,21,0.857,5,27,39,18,14,8,12,4,105,39.0,105.0,0,0.5283018867924528,-24.0,2020-21,2021-03-29,22000717,0,1,0.72,0.5238095238095238,0.6304347826086957,-12.666666666666666,0.5346943983547504,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,8,1,5,240,0,44,93,0.473,12,30,0.4,24,33,0.727,7,30,45,32,18,11,14,6,124,45.0,124.0,0,0.5757575757575758,-8.0,2020-21,2021-03-29,22000707,0,1,0.4,0.52,0.4666666666666667,4.0,0.5752328479601206,3.0
Washington,Wizards,1610612764,1,0,1,0,0,0,1,8,1,5,240,0,55,99,0.556,10,19,0.526,12,18,0.667,12,43,63,30,24,5,19,8,132,63.0,132.0,0,0.625,8.0,2020-21,2021-03-29,22000707,1,0,0.4166666666666667,0.3333333333333333,0.37777777777777777,6.0,0.5708362088796871,2.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,8,1,5,240,0,35,86,0.407,11,36,0.306,23,28,0.821,11,28,47,21,25,5,13,6,104,47.0,104.0,1,0.5137614678899083,-14.0,2020-21,2021-03-29,22000711,0,1,0.42857142857142855,0.34615384615384615,0.3829787234042553,-7.666666666666667,0.5142489917120949,1.0
Utah,Jazz,1610612762,1,0,1,0,0,0,0,8,1,5,240,0,38,82,0.463,19,41,0.463,19,23,0.826,9,46,63,29,14,6,12,5,114,63.0,114.0,0,0.5877192982456141,39.0,2020-21,2021-03-29,22000715,1,0,0.9090909090909091,0.625,0.7608695652173914,19.333333333333332,0.5813377008543226,2.0
LA,Clippers,1610612746,1,0,1,0,0,0,2,7,1,5,240,0,51,95,0.537,19,34,0.559,8,10,0.8,13,33,53,25,15,5,14,2,129,53.0,129.0,0,0.628099173553719,24.0,2020-21,2021-03-29,22000717,1,0,0.7391304347826086,0.6,0.6666666666666666,15.666666666666666,0.5819852320160246,2.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,6,1,5,240,0,37,86,0.43,10,34,0.294,14,17,0.824,12,35,53,22,18,7,12,5,98,53.0,98.0,0,0.5462962962962963,10.0,2020-21,2021-03-29,22000710,0,1,0.5,0.4782608695652174,0.48936170212765956,0.6666666666666666,0.5952429997665444,3.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,7,1,5,240,0,44,84,0.524,6,24,0.25,8,11,0.727,8,31,46,33,18,8,20,5,102,46.0,102.0,0,0.5968992248062015,-14.0,2020-21,2021-03-29,22000716,0,1,0.36,0.5,0.4222222222222222,-13.0,0.5588761213894562,2.0
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,1,8,1,5,240,0,47,84,0.56,18,36,0.5,20,25,0.8,4,33,45,29,15,9,7,6,132,45.0,132.0,0,0.6551724137931034,17.0,2020-21,2021-03-29,22000714,0,1,0.5,0.43478260869565216,0.46808510638297873,13.666666666666666,0.6247744573776789,2.0
Golden State,Warriors,1610612744,1,0,1,0,0,0,1,5,1,5,240,0,46,92,0.5,16,38,0.421,8,9,0.889,10,29,44,28,14,9,15,8,116,44.0,116.0,0,0.592,14.0,2020-21,2021-03-29,22000716,1,0,0.6086956521739131,0.375,0.48936170212765956,-8.0,0.5893168287651046,3.0
OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,0,7,1,5,240,0,46,85,0.541,11,31,0.355,17,24,0.708,7,40,54,31,18,8,16,4,120,54.0,120.0,0,0.616,10.0,2020-21,2021-03-29,22000712,0,1,0.4583333333333333,0.55,0.5,-3.0,0.5792128851540617,2.0
Houston,Rockets,1610612745,0,1,0,1,0,0,0,7,1,5,240,0,40,94,0.426,11,42,0.262,19,22,0.864,10,32,49,28,18,9,12,5,110,49.0,110.0,0,0.5483870967741935,-10.0,2020-21,2021-03-29,22000712,1,0,0.2608695652173913,0.30434782608695654,0.2826086956521739,2.0,0.5622421705548017,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,5,1,5,240,0,47,93,0.505,10,27,0.37,11,14,0.786,12,29,46,24,18,5,11,4,115,46.0,115.0,0,0.6120689655172413,-17.0,2020-21,2021-03-29,22000714,1,0,0.44,0.631578947368421,0.5227272727272727,-4.666666666666667,0.5692106105336163,2.0
Boston,Celtics,1610612738,0,1,0,1,0,0,0,7,1,5,240,0,40,93,0.43,14,43,0.326,15,19,0.789,12,34,53,21,25,5,14,9,109,53.0,109.0,0,0.5258620689655172,-6.0,2020-21,2021-03-29,22000708,1,0,0.6190476190476191,0.38461538461538464,0.48936170212765956,6.333333333333333,0.5498775202562655,2.0
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,1,11,1,5,240,0,41,82,0.5,16,31,0.516,17,30,0.567,8,39,58,30,21,8,15,2,115,58.0,115.0,0,0.5966386554621849,6.0,2020-21,2021-03-29,22000708,0,1,0.56,0.3333333333333333,0.45652173913043476,3.3333333333333335,0.6021274150685917,2.0
New York,Knicks,1610612752,0,1,0,1,0,0,1,13,1,5,240,0,33,80,0.413,10,36,0.278,12,20,0.6,6,35,54,15,19,4,14,6,88,54.0,88.0,0,0.46601941747572817,-10.0,2020-21,2021-03-29,22000710,1,0,0.6086956521739131,0.4166666666666667,0.5106382978723404,0.0,0.49051929300472996,2.0
Phoenix,Suns,1610612756,1,0,1,0,0,0,1,8,1,5,240,0,45,88,0.511,12,32,0.375,15,18,0.833,11,38,57,27,14,6,14,1,117,57.0,117.0,0,0.6101694915254238,7.0,2020-21,2021-03-30,22000171,1,0,0.6666666666666666,0.7272727272727273,0.6956521739130435,5.0,0.5554338556657074,2.0
OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,0,9,1,5,240,0,42,90,0.467,14,34,0.412,16,19,0.842,9,41,59,24,17,6,14,6,114,59.0,114.0,0,0.5546218487394958,10.0,2020-21,2021-03-30,22000718,0,1,0.5909090909090909,0.4583333333333333,0.5217391304347826,3.6666666666666665,0.5353839649067175,2.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,6,1,5,240,0,38,92,0.413,5,17,0.294,22,25,0.88,15,35,56,23,13,10,9,6,103,56.0,103.0,0,0.5596330275229358,7.0,2020-21,2021-03-30,22000720,0,1,0.4,0.2727272727272727,0.3404255319148936,-1.0,0.5394579227545587,2.0
LA,Clippers,1610612746,0,1,0,1,0,0,3,5,1,5,240,0,37,89,0.416,12,37,0.324,10,10,1.0,12,36,53,25,21,3,17,4,96,53.0,96.0,1,0.5210084033613446,-7.0,2020-21,2021-03-30,22000720,1,0,0.7083333333333334,0.6,0.6530612244897959,9.0,0.5906381981529744,1.0
Denver,Nuggets,1610612743,1,0,1,0,0,0,0,6,1,5,240,0,39,81,0.481,12,31,0.387,14,17,0.824,9,42,57,26,16,9,20,6,104,57.0,104.0,0,0.5508474576271186,9.0,2020-21,2021-03-30,22000719,1,0,0.6086956521739131,0.625,0.6170212765957447,12.666666666666666,0.6251721027394008,2.0
Washington,Wizards,1610612764,0,1,0,1,0,0,0,3,1,5,240,0,41,100,0.41,10,37,0.27,12,15,0.8,15,36,54,22,19,5,13,1,104,54.0,104.0,1,0.525,-10.0,2020-21,2021-03-30,22000718,1,0,0.4,0.3333333333333333,0.3695652173913043,4.0,0.5632275132275132,1.0
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,1,2,1,5,240,0,35,82,0.427,11,35,0.314,14,15,0.933,5,29,36,18,18,14,12,6,95,36.0,95.0,0,0.4953271028037383,-9.0,2020-21,2021-03-30,22000719,0,1,0.8260869565217391,0.5416666666666666,0.6808510638297872,-3.6666666666666665,0.5260816719105404,3.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,3,1,5,240,0,41,85,0.482,13,32,0.406,15,21,0.714,6,30,39,30,17,9,7,1,110,39.0,110.0,0,0.6120689655172413,-7.0,2020-21,2021-03-30,22000171,0,1,0.55,0.4444444444444444,0.48936170212765956,-5.0,0.5964731309558895,2.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,1,12,1,5,240,0,32,78,0.41,10,32,0.313,18,28,0.643,8,34,54,22,14,5,12,4,92,54.0,92.0,0,0.5192307692307693,5.0,2020-21,2021-03-31,22000722,0,1,0.5,0.5,0.5,3.3333333333333335,0.5505779873595965,2.0
Phoenix,Suns,1610612756,1,0,1,0,0,0,1,8,1,5,240,0,46,81,0.568,11,25,0.44,18,24,0.75,4,28,40,29,21,6,10,7,121,40.0,121.0,0,0.646551724137931,5.0,2020-21,2021-03-31,22000730,1,0,0.68,0.7272727272727273,0.7021276595744681,5.333333333333333,0.579284430378351,1.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,1,10,1,5,240,0,40,86,0.465,9,27,0.333,12,17,0.706,5,31,46,29,26,7,17,7,101,46.0,101.0,1,0.5433070866141733,-23.0,2020-21,2021-03-31,22000721,1,0,0.36363636363636365,0.2,0.2765957446808511,-7.666666666666667,0.5227198417532385,2.0
OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,12,1,5,240,0,38,89,0.427,16,49,0.327,19,25,0.76,11,35,58,20,21,10,15,5,111,58.0,111.0,0,0.5132743362831859,4.0,2020-21,2021-03-31,22000725,0,1,0.9090909090909091,0.64,0.7659574468085106,19.666666666666668,0.5512797209946948,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,9,1,5,240,0,43,99,0.434,11,33,0.333,19,21,0.905,18,32,59,27,20,6,10,4,116,59.0,116.0,1,0.5932203389830508,-5.0,2020-21,2021-03-31,22000730,0,1,0.36,0.47619047619047616,0.41304347826086957,-11.666666666666666,0.5792462038027667,2.0
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,4,1,5,240,0,42,82,0.512,16,30,0.533,24,26,0.923,6,37,47,27,20,11,13,7,124,47.0,124.0,0,0.5948275862068966,23.0,2020-21,2021-03-31,22000721,0,1,0.6086956521739131,0.625,0.6170212765957447,11.666666666666666,0.580972906403941,3.0
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,11,1,5,240,0,39,78,0.5,13,40,0.325,17,24,0.708,6,25,42,22,21,5,13,8,108,42.0,108.0,0,0.5700934579439252,-12.0,2020-21,2021-03-31,22000724,0,1,0.2608695652173913,0.2916666666666667,0.2765957446808511,0.0,0.5869189924941155,2.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,7,1,5,240,0,42,79,0.532,14,26,0.538,14,18,0.778,7,35,49,23,17,13,22,8,112,49.0,112.0,0,0.5555555555555556,15.0,2020-21,2021-03-31,22000729,0,1,0.72,0.5454545454545454,0.6382978723404256,-5.0,0.5355977407215073,2.0
Los Angeles,Lakers,1610612747,0,1,0,1,0,0,0,9,1,5,240,0,35,87,0.402,10,36,0.278,17,22,0.773,11,29,49,22,22,9,22,5,97,49.0,97.0,0,0.475,-15.0,2020-21,2021-03-31,22000729,1,0,0.5925925925925926,0.6666666666666666,0.625,0.6666666666666666,0.5123221047134091,3.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,2,9,1,5,240,0,34,85,0.4,11,37,0.297,8,12,0.667,11,37,57,23,23,7,15,4,87,57.0,87.0,0,0.5089285714285714,-5.0,2020-21,2021-03-31,22000722,1,0,0.38095238095238093,0.52,0.45652173913043476,0.6666666666666666,0.5520382395382395,2.0
Memphis,Grizzlies,1610612763,0,1,0,1,0,0,0,6,1,5,240,0,42,90,0.467,5,18,0.278,18,23,0.783,11,35,52,23,20,10,11,4,107,52.0,107.0,0,0.5752212389380531,-4.0,2020-21,2021-03-31,22000725,1,0,0.44,0.55,0.4888888888888889,-3.3333333333333335,0.5720737463126845,2.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,4,1,5,240,0,35,90,0.389,16,46,0.348,17,20,0.85,7,28,39,21,25,13,7,7,103,39.0,103.0,0,0.5045045045045045,-10.0,2020-21,2021-03-31,22000727,0,1,0.42857142857142855,0.3333333333333333,0.375,-9.666666666666666,0.5171997685759154,2.0
Brooklyn,Nets,1610612751,1,0,1,0,0,0,1,5,1,5,240,0,44,90,0.489,13,36,0.361,19,19,1.0,12,33,50,25,21,6,12,3,120,50.0,120.0,0,0.6,12.0,2020-21,2021-03-31,22000724,1,0,0.76,0.6086956521739131,0.6875,6.333333333333333,0.5817731958762886,2.0
Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,11,1,5,240,0,36,87,0.414,14,40,0.35,16,19,0.842,9,31,51,25,14,9,13,8,102,51.0,102.0,0,0.5258620689655172,1.0,2020-21,2021-03-31,22000726,1,0,0.2916666666666667,0.20833333333333334,0.25,-8.666666666666666,0.5259287447391188,2.0
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,10,1,5,240,0,39,82,0.476,11,23,0.478,12,17,0.706,7,34,51,20,18,7,17,6,101,51.0,101.0,0,0.5267857142857143,-1.0,2020-21,2021-03-31,22000726,0,1,0.6086956521739131,0.4,0.5,-1.6666666666666667,0.5122683772538142,2.0
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,2,9,1,5,240,0,39,86,0.453,14,33,0.424,21,28,0.75,19,45,73,19,16,2,20,6,113,73.0,113.0,0,0.5471698113207547,10.0,2020-21,2021-03-31,22000727,1,0,0.375,0.4782608695652174,0.425531914893617,-9.333333333333334,0.5144352282643588,2.0
Boston,Celtics,1610612738,0,1,0,1,0,0,0,10,1,5,240,0,39,94,0.415,11,47,0.234,19,23,0.826,8,28,46,20,19,11,9,2,108,46.0,108.0,0,0.5130434782608696,-5.0,2020-21,2021-03-31,22000723,1,0,0.5909090909090909,0.38461538461538464,0.4791666666666667,2.0,0.5296351824087957,2.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,4,16,1,5,240,0,38,77,0.494,19,39,0.487,18,25,0.72,4,39,59,20,18,6,20,4,113,59.0,113.0,0,0.5132743362831859,5.0,2020-21,2021-03-31,22000723,0,1,0.5238095238095238,0.56,0.5434782608695652,5.666666666666667,0.5722420591767675,2.0
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,6,1,5,240,0,39,92,0.424,11,35,0.314,17,19,0.895,11,32,49,22,20,7,12,5,106,49.0,106.0,0,0.5304347826086957,-14.0,2020-21,2021-03-31,22000728,0,1,0.5,0.4166666666666667,0.4583333333333333,1.6666666666666667,0.5727724922585437,2.0
San Antonio,Spurs,1610612759,1,0,1,0,0,0,1,11,1,5,240,0,43,92,0.467,10,26,0.385,24,34,0.706,14,40,65,24,17,9,11,2,120,65.0,120.0,0,0.5929203539823009,14.0,2020-21,2021-03-31,22000728,1,0,0.46153846153846156,0.631578947368421,0.5333333333333333,4.333333333333333,0.6082746767477814,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,10,1,5,290,0,50,100,0.5,13,24,0.542,21,26,0.808,10,47,67,28,22,3,12,9,134,67.0,134.0,0,0.6,5.0,2020-21,2021-04-01,22000735,0,1,0.55,0.4642857142857143,0.5,-8.666666666666666,0.5770999115826702,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,9,1,5,290,0,49,110,0.445,13,40,0.325,18,24,0.75,11,35,55,25,22,8,6,6,129,55.0,129.0,0,0.5692307692307692,-5.0,2020-21,2021-04-01,22000735,1,0,0.4444444444444444,0.631578947368421,0.5217391304347826,-2.6666666666666665,0.5914066962434371,1.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,10,1,5,240,0,40,85,0.471,5,19,0.263,6,19,0.316,4,36,50,25,21,6,15,6,91,50.0,91.0,0,0.5371900826446281,-29.0,2020-21,2021-04-01,22000179,0,1,0.4,0.3181818181818182,0.3617021276595745,-10.333333333333334,0.562396694214876,2.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,1,3,1,5,240,0,30,86,0.349,13,38,0.342,16,19,0.842,11,32,46,22,9,11,12,5,89,46.0,89.0,0,0.47706422018348627,-22.0,2020-21,2021-04-01,22000732,0,1,0.5909090909090909,0.44,0.5106382978723404,-5.333333333333333,0.5011280607101765,2.0
New Orleans,Pelicans,1610612740,0,1,0,1,0,0,1,6,1,5,265,0,41,93,0.441,12,29,0.414,16,19,0.842,12,43,61,26,23,7,25,7,110,61.0,110.0,0,0.5075757575757576,-5.0,2020-21,2021-04-01,22000734,1,0,0.5384615384615384,0.3333333333333333,0.44680851063829785,3.3333333333333335,0.5747381376793141,3.0
Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,5,1,5,240,0,44,91,0.484,20,45,0.444,3,4,0.75,13,43,61,34,18,8,15,5,111,61.0,111.0,0,0.6141732283464567,22.0,2020-21,2021-04-01,22000732,1,0,0.7692307692307693,0.6086956521739131,0.6938775510204082,13.0,0.5940577427821522,1.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,10,1,5,265,0,45,106,0.425,5,25,0.2,20,23,0.87,12,36,58,20,20,17,11,5,115,58.0,115.0,0,0.52,5.0,2020-21,2021-04-01,22000734,0,1,0.4,0.30434782608695654,0.3541666666666667,3.0,0.5234579227545588,2.0
Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,0,8,1,5,240,0,34,80,0.425,10,35,0.286,16,21,0.762,4,36,48,26,24,5,18,3,94,48.0,94.0,0,0.5,-20.0,2020-21,2021-04-01,22000731,1,0,0.4583333333333333,0.25,0.3541666666666667,-20.333333333333332,0.491672657560508,3.0
LA,Clippers,1610612746,0,1,0,1,0,0,2,7,1,5,240,0,35,85,0.412,10,34,0.294,14,16,0.875,13,32,52,17,19,6,12,5,94,52.0,94.0,0,0.5148514851485149,-7.0,2020-21,2021-04-01,22000736,1,0,0.68,0.6,0.64,3.3333333333333335,0.5546530206878595,2.0
Detroit,Pistons,1610612765,1,0,1,0,0,0,0,13,1,5,240,0,45,94,0.479,12,29,0.414,18,22,0.818,10,38,61,31,18,8,13,5,120,61.0,120.0,1,0.59375,29.0,2020-21,2021-04-01,22000179,1,0,0.391304347826087,0.2,0.2916666666666667,6.666666666666667,0.5712112210635832,1.0
OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,3,1,5,240,0,36,82,0.439,15,37,0.405,22,25,0.88,12,34,49,23,26,7,20,3,109,49.0,109.0,0,0.5221238938053098,-7.0,2020-21,2021-04-01,22000733,0,1,0.6086956521739131,0.36,0.4791666666666667,-3.0,0.5667769301190112,3.0
Miami,Heat,1610612748,1,0,1,0,0,0,1,11,1,5,240,0,39,82,0.476,13,39,0.333,25,30,0.833,5,32,48,30,22,10,12,6,116,48.0,116.0,0,0.5798319327731093,7.0,2020-21,2021-04-01,22000733,1,0,0.52,0.5,0.5102040816326531,7.333333333333333,0.5484529994333917,1.0
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,0,8,1,5,240,0,39,81,0.481,13,25,0.52,10,14,0.714,7,31,46,28,16,6,13,5,101,46.0,101.0,0,0.5826086956521739,7.0,2020-21,2021-04-01,22000736,0,1,0.6086956521739131,0.64,0.625,13.333333333333334,0.6075105945104645,2.0
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,7,1,5,240,0,40,93,0.43,15,37,0.405,19,25,0.76,12,43,62,27,19,11,10,8,114,62.0,114.0,0,0.5677966101694916,20.0,2020-21,2021-04-01,22000731,0,1,0.8260869565217391,0.56,0.6875,0.3333333333333333,0.537381106938789,2.0
OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,0,11,1,5,240,0,43,95,0.453,8,31,0.258,20,29,0.69,11,33,55,27,16,16,10,3,114,55.0,114.0,0,0.5785123966942148,17.0,2020-21,2021-04-02,22000740,0,1,0.5909090909090909,0.46153846153846156,0.5208333333333334,1.6666666666666667,0.5367328218723989,1.0
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,1,9,1,5,240,0,36,99,0.364,21,54,0.389,16,22,0.727,13,32,54,19,18,11,14,3,109,54.0,109.0,0,0.46218487394957986,-18.0,2020-21,2021-04-02,22000745,1,0,0.5833333333333334,0.625,0.6041666666666666,3.3333333333333335,0.5534869120061817,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,10,1,5,240,0,38,82,0.463,10,33,0.303,11,19,0.579,9,39,58,29,21,7,20,6,97,58.0,97.0,1,0.5491803278688525,-17.0,2020-21,2021-04-02,22000740,1,0,0.36363636363636365,0.52,0.44680851063829785,-10.0,0.5446221583516665,2.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,8,1,5,240,0,49,90,0.544,12,39,0.308,17,19,0.895,4,46,58,25,18,7,15,5,127,58.0,127.0,0,0.5873015873015873,18.0,2020-21,2021-04-02,22000745,0,1,0.72,0.5652173913043478,0.6458333333333334,3.0,0.5570530098831986,2.0
Sacramento,Kings,1610612758,0,1,0,1,0,0,1,6,1,5,240,0,36,85,0.424,10,35,0.286,12,16,0.75,6,32,44,24,16,8,15,5,94,44.0,94.0,0,0.5084745762711864,-21.0,2020-21,2021-04-02,22000746,1,0,0.48,0.4166666666666667,0.4489795918367347,-6.0,0.5646939242243286,2.0
Utah,Jazz,1610612762,1,0,1,0,0,0,1,3,1,5,240,0,37,79,0.468,13,36,0.361,26,27,0.963,6,37,46,16,18,6,11,5,113,46.0,113.0,0,0.53,7.0,2020-21,2021-04-02,22000743,1,0,0.9130434782608695,0.64,0.7708333333333334,16.666666666666668,0.5436645448429334,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,6,1,5,240,0,43,89,0.483,7,28,0.25,13,17,0.765,7,34,47,26,19,5,7,3,106,47.0,106.0,0,0.6,-7.0,2020-21,2021-04-02,22000743,0,1,0.36,0.45454545454545453,0.40425531914893614,-8.666666666666666,0.5967065212630841,2.0
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,10,1,5,240,0,35,89,0.393,15,38,0.395,18,23,0.783,11,27,48,19,17,6,16,3,103,48.0,103.0,0,0.4778761061946903,-37.0,2020-21,2021-04-02,22000744,0,1,0.375,0.4583333333333333,0.4166666666666667,-16.0,0.5179640237871995,2.0
Phoenix,Suns,1610612756,1,0,1,0,0,0,0,10,1,5,240,0,54,90,0.6,15,33,0.455,17,21,0.81,6,35,51,36,20,12,10,8,140,51.0,140.0,0,0.6923076923076923,37.0,2020-21,2021-04-02,22000744,1,0,0.6923076923076923,0.7272727272727273,0.7083333333333334,16.333333333333332,0.6496763026570157,2.0
OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,7,1,5,240,0,26,79,0.329,11,34,0.324,14,18,0.778,7,31,45,19,18,5,21,4,77,45.0,77.0,0,0.4017857142857143,-53.0,2020-21,2021-04-02,22000737,0,1,0.6086956521739131,0.34615384615384615,0.46938775510204084,-15.333333333333334,0.505303202697008,1.0
Toronto,Raptors,1610612761,1,0,1,0,0,0,0,4,1,5,240,0,47,88,0.534,15,35,0.429,21,25,0.84,10,43,57,26,17,14,12,8,130,57.0,130.0,0,0.6293103448275862,53.0,2020-21,2021-04-02,22000737,1,0,0.45454545454545453,0.3333333333333333,0.3877551020408163,9.666666666666666,0.5491921057406662,2.0
Boston,Celtics,1610612738,1,0,1,0,0,0,2,5,1,5,240,0,46,88,0.523,17,41,0.415,9,12,0.75,11,39,55,35,22,9,15,7,118,55.0,118.0,0,0.6377952755905512,16.0,2020-21,2021-04-02,22000738,1,0,0.6086956521739131,0.38461538461538464,0.4897959183673469,1.6666666666666667,0.5589002742723127,2.0
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,2,13,1,5,240,0,42,95,0.442,19,39,0.487,17,25,0.68,14,39,66,26,20,8,12,4,120,66.0,120.0,0,0.5714285714285714,12.0,2020-21,2021-04-02,22000741,1,0,0.46153846153846156,0.55,0.5,6.0,0.5875499367888749,2.0
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,6,1,5,240,0,38,85,0.447,12,33,0.364,20,23,0.87,5,34,45,21,20,6,11,6,108,45.0,108.0,0,0.5267857142857143,-12.0,2020-21,2021-04-02,22000741,0,1,0.2916666666666667,0.2,0.24489795918367346,-5.333333333333333,0.5202374331267546,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,12,1,5,240,0,49,87,0.563,13,29,0.448,15,21,0.714,6,36,54,25,23,10,15,9,126,54.0,126.0,0,0.6115702479338843,23.0,2020-21,2021-04-02,22000742,0,1,0.55,0.4827586206896552,0.5102040816326531,7.0,0.6078797378170419,1.0
New Orleans,Pelicans,1610612740,0,1,0,1,0,0,0,10,1,5,240,0,38,88,0.432,8,29,0.276,19,23,0.826,5,29,44,22,18,7,15,6,103,44.0,103.0,0,0.5,-23.0,2020-21,2021-04-02,22000742,1,0,0.5185185185185185,0.3333333333333333,0.4375,-7.333333333333333,0.5347381376793141,1.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,0,10,1,5,240,0,41,88,0.466,12,37,0.324,5,10,0.5,4,43,57,19,12,6,10,2,99,57.0,99.0,0,0.5309734513274337,13.0,2020-21,2021-04-02,22000739,0,1,0.5238095238095238,0.5769230769230769,0.5531914893617021,13.0,0.5606810210670569,2.0
